Danceability,Energy,Key,Loudness,Mode,Speechness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
0.69,0.717,4.0,-4.324,0.0,0.0427,0.00306,0.000549,0.0806,0.763,119.993,alternativeamericana
0.731,0.49,2.0,-6.692,0.0,0.0489,0.268,5.15e-06,0.102,0.551,62.495,alternativeamericana
0.626,0.881,11.0,-4.289,0.0,0.0375,0.00344,0.0,0.147,0.695,94.944,alternativeamericana
0.72,0.582,8.0,-5.015,1.0,0.0324,0.235,0.0,0.125,0.215,140.053,alternativeamericana
0.429,0.934,0.0,-3.293,1.0,0.131,4.86e-05,7.48e-05,0.406,0.322,158.042,alternativeamericana
0.79,0.421,2.0,-15.772,1.0,0.0742,0.53,0.844,0.0754,0.119,120.017,alternativeamericana
0.511,0.889,4.0,-4.155,0.0,0.067,0.00663,3.95e-06,0.148,0.373,121.065,alternativeamericana
0.717,0.935,0.0,-4.631,1.0,0.0948,0.035,0.0985,0.104,0.493,133.032,alternativeamericana
0.516,0.827,11.0,-5.167,0.0,0.0625,0.00724,0.0,0.175,0.547,125.957,alternativeamericana
0.713,0.673,0.0,-3.836,1.0,0.0367,0.024,0.0018,0.738,0.407,119.015,alternativeamericana
0.562,0.639,8.0,-8.188,1.0,0.03,0.0785,0.00142,0.35,0.514,107.86,alternativeamericana
0.787,0.423,11.0,-6.05,0.0,0.352,0.188,0.0,0.269,0.195,95.517,alternativeamericana
0.43,0.818,6.0,-5.112,0.0,0.107,0.0153,0.0,0.0827,0.414,185.739,alternativeamericana
0.511,0.713,0.0,-5.721,1.0,0.0526,0.00958,0.000267,0.39,0.507,126.044,alternativeamericana
0.273,0.846,2.0,-4.16,1.0,0.053,0.000981,0.0,0.302,0.574,168.466,alternativeamericana
0.239,0.68,5.0,-5.389,0.0,0.0386,7.02e-05,0.395,0.12,0.233,184.102,alternativeamericana
0.538,0.648,1.0,-3.691,1.0,0.028,0.066,0.000155,0.369,0.618,70.993,alternativeamericana
0.841,0.639,9.0,-6.052,0.0,0.0688,0.0156,0.0654,0.0545,0.675,99.002,alternativeamericana
0.623,0.224,7.0,-8.054,1.0,0.0368,0.859,1.23e-05,0.124,0.191,140.036,alternativeamericana
0.474,0.471,0.0,-7.216,1.0,0.0253,0.0459,0.0,0.125,0.313,140.179,alternativeamericana
0.65,0.595,9.0,-5.559,1.0,0.0727,0.00315,0.383,0.0452,0.753,180.213,alternativeamericana
0.299,0.722,0.0,-4.739,1.0,0.0816,0.148,0.0,0.25,0.558,105.82,alternativeamericana
0.559,0.541,3.0,-7.032,0.0,0.0649,0.00311,0.0,0.375,0.486,89.087,alternativeamericana
0.359,0.71,1.0,-5.257,0.0,0.0443,0.00781,0.0,0.352,0.721,76.225,alternativeamericana
0.501,0.893,8.0,-4.015,1.0,0.031,0.000194,0.000348,0.384,0.355,100.039,alternativeamericana
0.532,0.458,0.0,-6.31,1.0,0.0258,0.0101,0.0219,0.479,0.639,145.913,alternativeamericana
0.614,0.88,0.0,-3.073,0.0,0.0728,0.000834,0.00969,0.498,0.55,103.036,alternativeamericana
0.387,0.386,6.0,-6.819,1.0,0.0334,0.215,0.0,0.103,0.494,200.085,alternativeamericana
0.588,0.958,5.0,-7.229,0.0,0.0841,0.0117,0.000342,0.381,0.573,170.986,alternativeamericana
0.459,0.932,9.0,-2.251,1.0,0.0569,0.0274,3.1e-06,0.0829,0.58,166.017,alternativeamericana
0.514,0.946,9.0,-4.274,1.0,0.0547,6.95e-05,0.0,0.312,0.503,112.459,alternativeamericana
0.304,0.695,6.0,-5.453,1.0,0.042,0.0166,0.0,0.357,0.378,122.18,alternativeamericana
0.639,0.364,9.0,-6.367,0.0,0.0363,0.0227,0.0,0.112,0.421,94.861,alternativeamericana
0.73,0.868,9.0,-5.135,1.0,0.0642,0.19,0.0,0.135,0.665,140.031,alternativeamericana
0.57,0.421,5.0,-9.867,0.0,0.262,0.812,0.0,0.193,0.167,130.833,alternativeamericana
0.469,0.969,0.0,-2.219,1.0,0.0589,0.009,1.11e-05,0.346,0.476,164.042,alternativeamericana
0.537,0.666,8.0,-7.376,0.0,0.0404,0.00856,1.81e-05,0.269,0.229,90.029,alternativeamericana
0.269,0.849,9.0,-4.663,1.0,0.12,0.0697,0.00118,0.119,0.658,85.609,alternativeamericana
0.476,0.954,0.0,-4.7,1.0,0.0925,0.000116,0.35,0.113,0.202,123.018,alternativeamericana
0.534,0.634,4.0,-9.21,0.0,0.134,0.00456,0.000283,0.129,0.34,94.919,alternativeamericana
0.524,0.883,1.0,-4.153,1.0,0.035,0.00409,8.85e-05,0.107,0.289,106.037,alternativeamericana
0.657,0.874,11.0,-7.542,1.0,0.0419,0.0122,0.00377,0.367,0.631,104.186,alternativeamericana
0.495,0.95,7.0,-4.123,0.0,0.0859,9.62e-05,0.0101,0.279,0.347,139.997,alternativeamericana
0.463,0.705,5.0,-8.612,1.0,0.0316,0.0312,0.092,0.0927,0.237,112.064,alternativeamericana
0.692,0.695,8.0,-4.82,0.0,0.0342,0.0989,0.0,0.0899,0.275,122.062,alternativeamericana
0.52,0.595,2.0,-6.19,1.0,0.0475,0.00896,0.0,0.101,0.166,148.832,alternativeamericana
0.49,0.359,9.0,-8.276,0.0,0.0309,0.775,0.961,0.101,0.247,111.062,alternativeamericana
0.336,0.739,0.0,-5.394,0.0,0.0481,0.0325,5.9e-05,0.137,0.578,169.932,alternativeamericana
0.678,0.417,10.0,-9.156,0.0,0.0421,0.426,9.55e-05,0.0963,0.482,77.451,alternativeamericana
0.501,0.755,7.0,-6.463,1.0,0.0291,0.0197,0.000273,0.338,0.363,90.115,alternativeamericana
0.668,0.63,11.0,-5.746,0.0,0.0828,0.573,0.0,0.0869,0.716,74.672,alternativeamericana
0.554,0.954,9.0,-7.284,1.0,0.0591,0.000836,0.00849,0.369,0.634,159.953,alternativeamericana
0.719,0.637,11.0,-5.429,0.0,0.041,0.0367,0.0749,0.161,0.656,122.039,alternativeamericana
0.443,0.838,6.0,-2.441,1.0,0.0435,0.184,3.29e-06,0.0977,0.721,172.093,alternativeamericana
0.491,0.606,1.0,-4.385,1.0,0.0404,0.0054,0.0118,0.0605,0.585,175.895,alternativeamericana
0.549,0.784,5.0,-6.213,0.0,0.0416,0.0346,0.0296,0.117,0.781,165.006,alternativeamericana
0.454,0.888,4.0,-6.445,0.0,0.0794,0.00489,0.0,0.117,0.83,157.711,alternativeamericana
0.641,0.676,7.0,-4.849,1.0,0.0379,0.00107,9.9e-06,0.0422,0.647,112.972,alternativeamericana
0.563,0.299,4.0,-9.909,1.0,0.032,0.49,0.0,0.305,0.129,115.147,alternativeamericana
0.557,0.814,0.0,-5.95,1.0,0.0365,0.000365,0.0672,0.445,0.555,113.864,alternativeamericana
0.645,0.948,0.0,-6.614,1.0,0.0664,0.00527,0.0,0.33,0.369,111.571,alternativeamericana
0.761,0.713,0.0,-4.834,1.0,0.0347,0.0262,0.0799,0.214,0.839,104.996,alternativeamericana
0.681,0.946,9.0,-5.231,0.0,0.16,0.494,0.0115,0.0449,0.436,72.29,alternativeamericana
0.612,0.921,7.0,-2.879,1.0,0.0848,0.0183,0.0,0.0576,0.453,139.986,alternativeamericana
0.537,0.974,2.0,-4.553,1.0,0.0949,1.96e-05,0.00442,0.274,0.417,120.983,alternativeamericana
0.667,0.637,4.0,-5.837,0.0,0.0327,0.0626,0.0614,0.328,0.541,120.032,alternativeamericana
0.466,0.728,7.0,-8.565,0.0,0.0587,0.202,0.418,0.193,0.669,79.126,alternativeamericana
0.687,0.82,4.0,-5.346,1.0,0.328,0.0438,0.0,0.114,0.717,190.051,alternativeamericana
0.423,0.795,8.0,-7.119,1.0,0.0495,0.73,0.0599,0.343,0.468,107.879,alternativeamericana
0.613,0.608,11.0,-5.429,0.0,0.0263,0.0147,0.0,0.245,0.523,87.467,alternativeamericana
0.391,0.512,10.0,-6.298,0.0,0.0421,0.187,0.00118,0.106,0.4,96.027,alternativeamericana
0.885,0.499,9.0,-6.77,0.0,0.0886,0.724,0.00147,0.0924,0.267,100.911,alternativeamericana
0.638,0.811,10.0,-5.338,0.0,0.0411,0.0131,0.000498,0.104,0.28,127.919,alternativeamericana
0.478,0.711,0.0,-5.393,1.0,0.0361,0.00139,3.21e-05,0.0673,0.458,79.985,alternativeamericana
0.663,0.678,2.0,-4.933,1.0,0.0932,0.697,0.0,0.145,0.918,76.116,alternativeamericana
0.527,0.84,4.0,-8.095,0.0,0.0557,0.284,4.72e-06,0.112,0.245,142.236,alternativeamericana
0.309,0.85,4.0,-4.42,0.0,0.0874,0.0143,0.013,0.361,0.283,147.613,alternativeamericana
0.556,0.491,11.0,-8.264,1.0,0.0432,0.361,7.58e-05,0.111,0.31,106.596,alternativeamericana
0.593,0.666,9.0,-5.398,0.0,0.0375,0.0765,0.0,0.345,0.324,78.507,alternativeamericana
0.743,0.596,2.0,-5.933,0.0,0.0287,0.0749,0.00028,0.203,0.743,111.994,alternativeamericana
0.323,0.776,0.0,-5.789,1.0,0.0428,0.0471,0.0111,0.103,0.546,84.692,alternativeamericana
0.266,0.547,4.0,-8.917,0.0,0.0281,0.0282,0.786,0.111,0.423,146.718,alternativeamericana
0.598,0.763,0.0,-6.629,1.0,0.0249,0.0947,0.00764,0.356,0.338,87.994,alternativeamericana
0.385,0.774,2.0,-7.171,1.0,0.0378,0.165,0.000237,0.221,0.492,149.993,alternativeamericana
0.566,0.308,2.0,-14.468,0.0,0.0478,0.819,0.272,0.11,0.461,83.031,alternativeamericana
0.498,0.99,0.0,-2.721,1.0,0.125,0.0143,0.0258,0.178,0.394,106.789,alternativeamericana
0.47,0.897,5.0,-3.746,1.0,0.0454,0.0839,1.95e-06,0.124,0.21,102.052,alternativeamericana
0.43,0.689,7.0,-5.649,1.0,0.0287,8.51e-05,0.0202,0.301,0.521,165.932,alternativeamericana
0.61,0.579,2.0,-5.905,1.0,0.0363,0.0279,0.0,0.0643,0.0396,120.056,alternativeamericana
0.544,0.323,2.0,-11.227,0.0,0.0289,0.724,0.0043,0.167,0.415,77.075,alternativeamericana
0.327,0.959,0.0,-4.834,0.0,0.122,8.78e-05,0.000322,0.0625,0.791,164.432,alternativeamericana
0.406,0.908,0.0,-4.81,1.0,0.0571,0.000422,0.0,0.0545,0.642,126.915,alternativeamericana
0.343,0.816,0.0,-4.748,1.0,0.0465,0.000177,0.00543,0.107,0.799,165.995,alternativeamericana
0.534,0.72,8.0,-5.905,0.0,0.0303,0.129,0.00273,0.11,0.685,151.515,alternativeamericana
0.455,0.861,9.0,-3.559,1.0,0.0643,0.117,0.0,0.0799,0.56,76.783,alternativeamericana
0.255,0.903,2.0,-4.901,0.0,0.0863,0.0124,0.0108,0.14,0.493,118.837,alternativeamericana
0.545,0.807,0.0,-5.915,1.0,0.0419,0.251,0.000247,0.363,0.564,140.054,alternativeamericana
0.61,0.559,7.0,-6.524,1.0,0.0264,0.392,0.0,0.131,0.378,73.972,alternativeamericana
0.562,0.544,10.0,-9.89,0.0,0.0252,0.116,0.000119,0.0913,0.526,95.532,alternativeamericana
0.378,0.48,7.0,-7.291,1.0,0.0315,0.0105,0.000814,0.115,0.348,82.03,alternativeamericana
0.448,0.42,7.0,-11.181,1.0,0.0459,0.536,0.000134,0.0813,0.619,88.86,alternativeamericana
0.648,0.72,7.0,-13.042,1.0,0.051,0.657,0.114,0.0796,0.319,82.009,alternativeamericana
0.333,0.576,2.0,-7.227,1.0,0.0304,0.195,0.000241,0.0969,0.372,176.556,alternativeamericana
0.427,0.926,6.0,-4.611,0.0,0.047,0.0245,0.119,0.502,0.668,96.48,alternativeamericana
0.406,0.713,7.0,-5.49,1.0,0.0348,0.276,0.00354,0.112,0.577,164.444,alternativeamericana
0.429,0.511,2.0,-10.553,1.0,0.0441,0.0597,1.04e-06,0.149,0.399,135.854,alternativeamericana
0.661,0.935,0.0,-5.69,1.0,0.0552,0.0551,0.0,0.445,0.635,124.015,alternativeamericana
0.647,0.326,4.0,-9.354,1.0,0.0284,0.867,0.000228,0.095,0.0794,127.511,alternativeamericana
0.374,0.831,0.0,-4.742,1.0,0.051,0.00954,0.00062,0.122,0.13,144.575,alternativeamericana
0.529,0.851,6.0,-7.005,1.0,0.0315,0.000241,0.000256,0.114,0.534,84.015,alternativeamericana
0.544,0.368,9.0,-10.547,0.0,0.0521,0.907,0.00062,0.0904,0.408,79.518,alternativeamericana
0.583,0.766,10.0,-5.535,0.0,0.0486,0.25,0.144,0.132,0.51,119.96,alternativeamericana
0.295,0.913,4.0,-2.93,1.0,0.0685,0.0137,0.0233,0.14,0.665,171.615,alternativeamericana
0.443,0.5,0.0,-6.628,1.0,0.0304,0.254,4.61e-06,0.166,0.178,135.825,alternativeamericana
0.426,0.534,7.0,-7.477,1.0,0.0295,0.116,0.00932,0.188,0.133,119.306,alternativeamericana
0.442,0.492,2.0,-9.961,1.0,0.0297,0.0594,1.8e-05,0.0942,0.45,125.684,alternativeamericana
0.493,0.719,9.0,-5.2,0.0,0.0304,0.000499,0.0347,0.0802,0.209,144.258,alternativeamericana
0.547,0.914,0.0,-3.817,1.0,0.0463,0.00322,0.0,0.264,0.438,90.985,alternativeamericana
0.382,0.771,7.0,-5.24,1.0,0.0365,0.00268,0.919,0.254,0.4,145.918,alternativeamericana
0.732,0.75,7.0,-8.18,1.0,0.0308,0.131,0.117,0.0701,0.647,108.24,alternativeamericana
0.438,0.47,7.0,-7.053,1.0,0.0257,0.253,1.07e-06,0.301,0.292,83.056,alternativeamericana
0.247,0.63,7.0,-6.615,1.0,0.0403,0.0444,0.00911,0.103,0.318,72.506,alternativeamericana
0.473,0.706,7.0,-8.433,1.0,0.0305,0.0808,0.000167,0.0958,0.825,126.099,alternativeamericana
0.499,0.775,7.0,-5.915,0.0,0.0275,0.0814,0.000682,0.214,0.392,80.958,alternativeamericana
0.679,0.425,0.0,-12.024,1.0,0.0251,0.646,0.509,0.0933,0.453,90.487,alternativeamericana
0.521,0.921,4.0,-2.744,1.0,0.0382,0.42,0.0207,0.175,0.707,96.51,alternativeamericana
0.42,0.792,0.0,-5.749,1.0,0.0295,0.0495,0.00407,0.0856,0.486,85.036,alternativeamericana
0.346,0.5,7.0,-6.661,1.0,0.034,0.259,3.61e-05,0.09,0.138,100.32,alternativeamericana
0.502,0.685,0.0,-5.847,0.0,0.0283,0.000531,1.61e-06,0.0923,0.574,81.978,alternativeamericana
0.47,0.485,2.0,-6.256,1.0,0.0329,0.0655,0.0,0.294,0.349,116.085,alternativeamericana
0.449,0.535,4.0,-6.834,0.0,0.0319,0.00568,9.01e-05,0.104,0.527,78.009,alternativeamericana
0.779,0.486,5.0,-7.205,1.0,0.193,0.802,5.76e-05,0.0992,0.654,123.993,alternativeamericana
0.51,0.485,10.0,-8.081,1.0,0.0262,0.0324,0.000159,0.104,0.43,80.009,alternativeamericana
0.383,0.64,11.0,-10.534,0.0,0.0542,0.156,0.00228,0.224,0.58,162.269,alternativeamericana
0.605,0.313,7.0,-8.618,1.0,0.0255,0.271,0.0,0.107,0.285,140.97,alternativeamericana
0.222,0.728,2.0,-6.458,0.0,0.038,0.0018,0.0323,0.2,0.419,172.475,alternativeamericana
0.563,0.834,7.0,-5.628,1.0,0.0323,0.000108,0.0505,0.144,0.447,127.237,alternativeamericana
0.474,0.439,5.0,-10.329,1.0,0.0282,0.79,0.463,0.133,0.327,94.2,alternativeamericana
0.429,0.093,3.0,-15.944,1.0,0.0433,0.882,0.00703,0.111,0.208,129.661,alternativeamericana
0.481,0.888,1.0,-4.986,1.0,0.0534,0.0146,0.00449,0.0972,0.593,105.781,alternativeamericana
0.387,0.748,4.0,-4.861,0.0,0.034,0.019,0.342,0.105,0.368,94.971,alternativeamericana
0.569,0.593,9.0,-6.133,1.0,0.0294,0.205,0.00159,0.103,0.583,148.655,alternativeamericana
0.791,0.489,2.0,-8.44,1.0,0.0584,0.562,0.00572,0.165,0.441,148.106,alternativeamericana
0.495,0.948,5.0,-4.584,0.0,0.0568,0.0365,0.109,0.197,0.347,112.954,alternativeamericana
0.629,0.208,5.0,-16.225,1.0,0.0324,0.824,3.7e-06,0.107,0.685,96.609,alternativeamericana
0.625,0.319,6.0,-12.119,0.0,0.0805,0.79,0.104,0.0921,0.438,127.799,alternativeamericana
0.656,0.481,8.0,-8.227,0.0,0.0969,0.877,1.21e-05,0.108,0.83,82.13,alternativeamericana
0.608,0.907,11.0,-3.988,1.0,0.0305,0.0264,0.0,0.164,0.78,134.967,alternativeamericana
0.589,0.518,9.0,-11.484,1.0,0.03,0.0193,0.0,0.162,0.826,93.202,alternativeamericana
0.659,0.577,7.0,-6.869,1.0,0.0454,0.488,0.00785,0.257,0.269,155.933,alternativeamericana
0.471,0.416,4.0,-9.865,1.0,0.0497,0.805,0.000741,0.108,0.0933,138.942,alternativeamericana
0.559,0.717,2.0,-4.786,0.0,0.0323,0.146,9.23e-05,0.162,0.538,157.146,alternativeamericana
0.533,0.951,8.0,-4.294,1.0,0.046,0.0712,1.99e-06,0.0769,0.738,95.796,alternativeamericana
0.406,0.919,0.0,-4.675,0.0,0.103,0.000933,9.92e-05,0.0726,0.601,93.274,alternativeamericana
0.528,0.641,4.0,-7.559,0.0,0.0268,0.0418,6.69e-05,0.0912,0.306,130.063,alternativeamericana
0.616,0.706,0.0,-6.846,1.0,0.0233,0.00969,0.313,0.111,0.655,89.998,alternativeamericana
0.271,0.834,6.0,-5.43,1.0,0.0444,0.106,0.0,0.11,0.412,149.404,alternativeamericana
0.499,0.428,4.0,-7.744,0.0,0.0271,0.672,0.000804,0.275,0.188,115.525,alternativeamericana
0.308,0.717,4.0,-6.692,0.0,0.136,0.0542,0.00168,0.129,0.607,181.816,alternativeamericana
0.509,0.397,0.0,-10.457,1.0,0.0298,0.651,7.57e-05,0.0583,0.52,78.034,alternativeamericana
0.431,0.586,10.0,-8.077,1.0,0.0773,0.497,0.00201,0.16,0.262,126.134,alternativeamericana
0.461,0.426,4.0,-7.585,1.0,0.0615,0.719,0.0348,0.348,0.316,104.527,alternativeamericana
0.525,0.473,0.0,-6.454,1.0,0.0272,0.184,0.000438,0.125,0.174,129.9,alternativeamericana
0.668,0.486,11.0,-11.092,0.0,0.0301,0.795,0.0067,0.103,0.699,96.302,alternativeamericana
0.623,0.59,8.0,-4.958,1.0,0.0423,0.104,0.0,0.125,0.625,136.09,alternativeamericana
0.682,0.351,1.0,-10.276,0.0,0.0318,0.52,0.00059,0.11,0.144,122.207,alternativeamericana
0.444,0.767,2.0,-4.892,1.0,0.0277,0.046,0.0754,0.123,0.318,79.124,alternativeamericana
0.44,0.832,11.0,-6.501,0.0,0.0875,0.374,2.1e-06,0.205,0.653,96.564,alternativeamericana
0.752,0.701,4.0,-6.572,1.0,0.028,0.0284,1.61e-05,0.074,0.846,120.018,alternativeamericana
0.71,0.746,9.0,-8.354,0.0,0.0507,0.283,0.0841,0.104,0.686,98.017,alternativeamericana
0.741,0.671,10.0,-6.805,1.0,0.0338,0.103,0.000239,0.0585,0.808,114.031,alternativeamericana
0.887,0.584,11.0,-8.798,1.0,0.0381,0.41,0.000314,0.101,0.677,114.016,alternativeamericana
0.649,0.888,6.0,-4.807,1.0,0.0293,0.013,2.23e-06,0.0888,0.553,100.975,alternativeamericana
0.265,0.622,8.0,-8.693,1.0,0.0407,0.871,0.0484,0.0626,0.471,180.057,alternativeamericana
0.437,0.533,1.0,-9.552,1.0,0.0426,0.782,0.0142,0.134,0.638,131.155,alternativeamericana
0.617,0.874,0.0,-7.014,1.0,0.0358,0.391,0.363,0.466,0.961,89.596,alternativeamericana
0.75,0.292,1.0,-8.988,0.0,0.0357,0.714,0.0464,0.118,0.483,109.769,alternativeamericana
0.728,0.679,11.0,-6.764,1.0,0.0271,0.299,0.00787,0.11,0.953,131.716,alternativeamericana
0.484,0.731,1.0,-6.694,1.0,0.0379,0.431,0.0,0.151,0.51,101.654,alternativeamericana
0.536,0.775,8.0,-6.765,1.0,0.0394,0.228,0.000143,0.0947,0.485,151.393,alternativeamericana
0.67,0.609,7.0,-10.088,1.0,0.0333,0.749,6.74e-05,0.227,0.573,127.463,alternativeamericana
0.713,0.319,0.0,-11.099,1.0,0.028,0.81,5.71e-06,0.142,0.472,94.043,alternativeamericana
0.685,0.466,0.0,-9.074,1.0,0.0304,0.794,2.06e-06,0.0915,0.353,79.936,alternativeamericana
0.598,0.56,0.0,-11.679,1.0,0.0375,0.607,0.0432,0.196,0.221,115.01,alternativeamericana
0.616,0.656,5.0,-7.298,1.0,0.0344,0.096,0.000879,0.205,0.286,150.071,alternativeamericana
0.735,0.448,6.0,-7.387,1.0,0.0864,0.333,0.0,0.115,0.581,93.099,alternativeamericana
0.64,0.755,1.0,-4.077,0.0,0.0287,0.0138,0.0208,0.12,0.744,116.883,alternativeamericana
0.635,0.675,2.0,-3.445,1.0,0.0263,0.0801,0.0,0.0831,0.273,113.946,alternativeamericana
0.664,0.573,5.0,-6.519,1.0,0.0277,0.613,0.000363,0.0857,0.566,76.023,alternativeamericana
0.44,0.777,1.0,-1.786,0.0,0.0327,0.0265,1.01e-06,0.151,0.306,148.027,alternativeamericana
0.487,0.369,11.0,-13.424,0.0,0.0406,0.736,3.75e-05,0.0925,0.106,183.114,alternativeamericana
0.504,0.705,6.0,-6.179,0.0,0.0665,0.00121,4.12e-06,0.453,0.567,108.965,alternativeamericana
0.47,0.623,0.0,-5.655,1.0,0.0302,0.392,0.000453,0.0992,0.298,77.861,alternativeamericana
0.549,0.789,5.0,-6.071,1.0,0.0313,0.0178,6.68e-05,0.059,0.715,136.125,alternativeamericana
0.733,0.71,5.0,-5.849,0.0,0.0292,0.145,0.115,0.0956,0.965,127.975,alternativeamericana
0.457,0.613,9.0,-5.756,1.0,0.0295,0.00463,0.000441,0.0711,0.132,105.11,alternativeamericana
0.488,0.65,9.0,-5.11,1.0,0.0336,0.000597,0.714,0.101,0.77,158.011,alternativeamericana
0.801,0.795,1.0,-5.115,0.0,0.0504,0.0417,0.000113,0.0717,0.754,79.028,alternativeamericana
0.487,0.888,11.0,-4.736,0.0,0.0887,0.000406,0.00104,0.405,0.563,137.939,alternativeamericana
0.654,0.81,4.0,-6.26,0.0,0.0288,0.00719,0.00251,0.165,0.661,114.623,alternativeamericana
0.635,0.435,3.0,-7.521,1.0,0.031,0.00328,6.78e-06,0.071,0.459,76.098,alternativeamericana
0.526,0.712,11.0,-6.525,0.0,0.0356,0.0161,0.0,0.179,0.32,105.009,alternativeamericana
0.818,0.705,6.0,-6.679,1.0,0.177,0.00836,0.00233,0.613,0.772,138.559,alternativeamericana
0.559,0.345,4.0,-13.496,1.0,0.0459,0.0576,0.000105,0.141,0.458,84.581,alternativeamericana
0.671,0.749,1.0,-5.315,0.0,0.0399,0.0196,0.0,0.145,0.561,90.103,alternativeamericana
0.639,0.903,11.0,-5.013,0.0,0.0371,0.00963,7.06e-05,0.174,0.96,135.938,alternativeamericana
0.659,0.906,7.0,-3.906,0.0,0.0428,0.156,3.27e-06,0.105,0.792,94.997,alternativeamericana
0.592,0.499,4.0,-9.463,1.0,0.0374,0.0536,4.4e-05,0.113,0.345,141.938,alternativeamericana
0.79,0.687,7.0,-7.571,1.0,0.101,0.0149,0.000319,0.323,0.628,95.578,alternativeamericana
0.519,0.512,5.0,-7.986,1.0,0.0282,0.0276,8.78e-05,0.0976,0.441,138.596,alternativeamericana
0.699,0.67,1.0,-6.219,1.0,0.0347,0.0147,0.22,0.356,0.556,111.988,alternativeamericana
0.648,0.718,9.0,-7.765,0.0,0.0298,0.129,0.00156,0.112,0.785,96.017,alternativeamericana
0.675,0.409,0.0,-10.707,0.0,0.0423,0.294,0.000596,0.119,0.308,79.954,alternativeamericana
0.841,0.842,11.0,-8.701,1.0,0.0464,0.372,0.0316,0.113,0.894,117.997,alternativeamericana
0.758,0.521,4.0,-7.163,0.0,0.0304,0.0524,0.0306,0.378,0.625,109.998,alternativeamericana
0.614,0.151,7.0,-14.896,1.0,0.0425,0.85,3.29e-06,0.291,0.341,89.176,alternativeamericana
0.697,0.877,3.0,-4.465,1.0,0.0462,0.462,0.00943,0.083,0.802,101.99,alternativeamericana
0.638,0.709,7.0,-5.464,0.0,0.039,0.00803,1.59e-06,0.335,0.913,143.984,alternativeamericana
0.634,0.849,0.0,-7.075,1.0,0.105,0.0438,0.0,0.363,0.919,156.004,alternativeamericana
0.542,0.531,9.0,-7.481,1.0,0.0301,0.0033,1.51e-06,0.338,0.671,105.97,alternativeamericana
0.591,0.869,0.0,-6.205,1.0,0.106,0.000772,4.06e-06,0.085,0.859,104.43,alternativeamericana
0.531,0.711,10.0,-4.933,1.0,0.0398,0.000204,0.00291,0.108,0.279,155.068,alternativeamericana
0.452,0.911,7.0,-4.414,0.0,0.0643,0.000263,0.000123,0.0856,0.304,133.059,alternativeamericana
0.245,0.773,0.0,-5.985,1.0,0.0525,0.0665,0.00046,0.358,0.464,148.134,alternativeamericana
0.695,0.573,4.0,-8.597,0.0,0.106,0.46,0.0734,0.482,0.408,99.939,alternativeamericana
0.441,0.599,0.0,-8.985,1.0,0.225,0.333,0.00198,0.103,0.35,165.212,alternativeamericana
0.511,0.363,4.0,-7.65,0.0,0.041,0.816,0.0317,0.084,0.169,144.892,alternativeamericana
0.695,0.818,5.0,-5.379,0.0,0.0334,0.00647,4.87e-06,0.0219,0.916,119.965,alternativeamericana
0.493,0.979,11.0,-3.316,0.0,0.0577,0.0232,0.000938,0.281,0.494,144.032,alternativeamericana
0.549,0.884,5.0,-5.031,1.0,0.104,0.237,4.58e-05,0.0878,0.556,188.195,alternativeamericana
0.611,0.77,6.0,-4.612,0.0,0.0486,0.00145,0.0,0.425,0.732,141.986,alternativeamericana
0.608,0.151,7.0,-8.908,1.0,0.0471,0.815,2.76e-06,0.0919,0.239,171.811,alternativeamericana
0.6,0.718,6.0,-4.491,0.0,0.0328,0.391,0.000159,0.337,0.459,110.945,alternativeamericana
0.532,0.585,7.0,-4.517,1.0,0.0556,0.0546,0.0,0.0588,0.508,132.265,alternativeamericana
0.601,0.859,4.0,-6.311,0.0,0.0397,0.0351,0.331,0.144,0.431,101.003,alternativeamericana
0.627,0.633,10.0,-7.41,0.0,0.0305,0.133,7.07e-05,0.216,0.763,85.999,alternativeamericana
0.464,0.713,2.0,-4.046,1.0,0.0305,0.0243,6.24e-06,0.566,0.537,78.008,alternativeamericana
0.689,0.338,11.0,-7.634,0.0,0.0629,0.349,5.7e-05,0.0649,0.568,128.012,alternativeamericana
0.763,0.807,1.0,-3.714,1.0,0.035,0.0714,0.28,0.348,0.559,103.038,alternativeamericana
0.556,0.763,6.0,-3.952,0.0,0.0413,0.000728,6.79e-06,0.071,0.814,138.986,alternativeamericana
0.31,0.907,2.0,-2.279,0.0,0.0591,0.0453,0.369,0.247,0.516,149.931,alternativeamericana
0.63,0.736,10.0,-7.302,0.0,0.0384,0.0507,0.00244,0.109,0.919,137.948,alternativeamericana
0.423,0.931,4.0,-5.229,0.0,0.0542,0.0122,0.00103,0.629,0.605,150.385,alternativeamericana
0.482,0.55,4.0,-7.097,0.0,0.0357,0.133,0.0,0.294,0.1,67.559,alternativeamericana
0.651,0.716,0.0,-6.516,0.0,0.0258,0.13,0.0616,0.125,0.722,101.05,alternativeamericana
0.742,0.289,5.0,-7.833,0.0,0.115,0.543,4.57e-05,0.228,0.71,147.986,alternativeamericana
0.609,0.674,9.0,-6.506,0.0,0.0355,0.00378,0.000302,0.129,0.743,127.541,alternativeamericana
0.439,0.86,11.0,-4.824,0.0,0.168,0.00043,1.68e-05,0.0783,0.578,159.821,alternativeamericana
0.598,0.743,1.0,-6.163,1.0,0.0307,0.000643,0.0,0.112,0.533,110.337,alternativeamericana
